,Date,Language,Text,clean_text
2004,2022-09-08 17:00:30+00:00,en,Today I woke up and realized smoking weed is getting boring! I been smoking since 14 years old,today woke realized smoking weed getting boring smoking since years old
2005,2022-09-08 17:00:06+00:00,en,@paigestjohn No wonder the legal cannabis industry in CA feels unfairly taxed and regulated., wonder legal cannabis industry ca feels unfairly taxed regulated 
2006,2022-09-08 16:54:19+00:00,en,Skunk weed https://t.co/OFssTq8rGH,skunk weed 
2007,2022-09-08 16:51:36+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County remains at 3,935 acres and is 75% c…",rt woodridge court woodridge way near city weed siskiyou county remains acres c
2008,2022-09-08 16:51:31+00:00,en,Good &amp; Godly grown psilocybin mushrooms 🍄 &amp; marijuana are serenely beneficial items yet much unlegal on Planet Earth 🌎 because of at least a few imperfect living things &amp; at least a few other imperfect living things following them! A few things recently improved! 🧠👍🏻✌️🌱😋🤩♾ https://t.co/A6OoU4vQq2,good amp godly grown psilocybin mushrooms amp marijuana serenely beneficial items yet much unlegal planet earth least imperfect living things amp least imperfect living things following them things recently improved 
2009,2022-09-08 16:50:52+00:00,en,"@CoDoc442 A cop just pulled that 70-80% figure out of thin air. Legal dispensaries require seed-to-sale tracking. Most of the illicit cannabis grown in CA is exported to dry states where it's worth more.
https://t.co/ecZVfant27", cop pulled figure thin air legal dispensaries require seed to sale tracking illicit cannabis grown ca exported dry states worth more 
2010,2022-09-08 16:49:12+00:00,en,Smoking weed so good my dick got hard,smoking weed good dick got hard
2011,2022-09-08 16:47:41+00:00,en,RT @SupportAALM: 70-80% of “legal” marijuana sold in CA dispensaries is grown on illegal grow farms. These sites are often operated by cart…,rt legal marijuana sold ca dispensaries grown illegal grow farms sites often operated cart
2012,2022-09-08 16:47:24+00:00,en,@lalovestrump Only CA could screw up legalizing weed so badly that Newsom now offers tax incentives for commercial distribution. Passing Econ 101 should be required for anyone running for office., ca could screw legalizing weed badly newsom offers tax incentives commercial distribution passing econ required anyone running office 
2013,2022-09-08 16:45:28+00:00,en,RT @learnaboutsam: BIG: @NBCNews reports that over 70-80% of “legal” marijuana sold in CA dispensaries is grown on illegal grow farms. Thes…,rt big reports legal marijuana sold ca dispensaries grown illegal grow farms thes
2014,2022-09-08 16:45:11+00:00,en,Weed time,weed time
2015,2022-09-08 16:44:40+00:00,en,"@SupportAALM Human trafficking is common in agriculture in your country. It isn't unique to the illicit cannabis industry, which in CA mostly meets the demand of states where cannabis is still prohibited. 
https://t.co/xHJAY3Ngg7", human trafficking common agriculture country unique illicit cannabis industry ca mostly meets demand states cannabis still prohibited 
2016,2022-09-08 16:40:40+00:00,en,"Pennsylvania @GovernorTomWolf is offering quick pardons for those harmed by marijuana criminalization.

Marijuana should be legal and regulated. Minor drug offenses should not impede Pennsylvanians’ ability to access good jobs or education.

Apply today at https://t.co/UJObvfUxFH https://t.co/B0xIoYtxUM",pennsylvania offering quick pardons harmed marijuana criminalization marijuana legal regulated minor drug offenses impede pennsylvanians ability access good jobs education apply today 
2017,2022-09-08 16:37:04+00:00,en,Marijuana can stop the progression of CTE,marijuana stop progression cte
2018,2022-09-08 16:35:20+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County remains at 3,935 acres and is 75% c…",rt woodridge court woodridge way near city weed siskiyou county remains acres c
2019,2022-09-08 16:34:30+00:00,en,"RT @BizReps_Canada: The Sun can Power your #GrowLights 
#PhotonsInPhotonsOut #SolarPoweredLighting #DirectSolarPower #HorticultureLighting…",rt sun power 
2020,2022-09-08 16:32:47+00:00,en,"RT @CannabisBizNews: CA gov signs cannabis &amp; child welfare bill (Newsletter: September 8, 2022) - Marijuana Moment https://t.co/Zog2HzCcdm…",rt ca gov signs cannabis amp child welfare bill newsletter september marijuana moment 
2021,2022-09-08 16:32:26+00:00,en,"CA gov signs cannabis &amp; child welfare bill (Newsletter: September 8, 2022) - Marijuana Moment https://t.co/Zog2HzCcdm #cannabis",ca gov signs cannabis amp child welfare bill newsletter september marijuana moment 
2022,2022-09-08 16:31:57+00:00,en,@MaryAshbaugh6 @RyanOKeefe23 @QuanLee_5 He’s growing like a weed, hes growing like weed
2023,2022-09-08 16:29:48+00:00,en,"Hands down the best article I've read on the controversial cannabis grows in Siskiyou County and elsewhere in CA. Comprehensive, unflinching, and heartbreaking.
https://t.co/d7NMHGhxU6",hands best article i read controversial cannabis grows siskiyou county elsewhere ca comprehensive unflinching heartbreaking 
2024,2022-09-08 16:24:49+00:00,en,RT @melrod42: @SupportAALM The police officer made up that 70-80% figure.  Most of the cannabis grown in CA is illegally exported to dry st…,rt police officer made figure cannabis grown ca illegally exported dry st
2025,2022-09-08 16:24:43+00:00,en,"@SupportAALM The police officer made up that 70-80% figure.  Most of the cannabis grown in CA is illegally exported to dry states where it's worth more.
https://t.co/UbRLLBvOGZ
https://t.co/ecZVfant27", police officer made figure cannabis grown ca illegally exported dry states worth more 
2026,2022-09-08 16:24:24+00:00,en,This had better straighten out! I want this team to be an authority on weed not arrested by authorities! Ty Chris for posting this! https://t.co/JZOehmcSy1,better straighten out want team authority weed arrested authorities ty chris posting this 
2027,2022-09-08 16:23:18+00:00,en,who’s actually my friend here though? tryna weed out the fake hoes,whos actually friend though tryna weed fake hoes
2028,2022-09-08 16:22:55+00:00,en,"@SupportAALM Do the human traffickers who grow the ""legal"" marijuana pay taxes to CA? Do the criminals grow the weed safely, without using carcinogenic pesticides? 

No and No.

Should FL legalize pot @LeaderBookFL @CharlieCrist @USRepKCastor? Absolutely not. 

https://t.co/guQkWZBTV4.", human traffickers grow legal marijuana pay taxes ca criminals grow weed safely without using carcinogenic pesticides no no should fl legalize pot absolutely not 
2029,2022-09-08 16:22:41+00:00,en,"What is Cannabimimetics?

A human endocannabinoid, anandamide, is also made by black truffles. Echinacea produces endocannabinoid-like molecules that bind to ECS receptors in rodents. Kava kava makes yangonin, a kavalactone that binds with CB1 receptors &gt;&gt; https://t.co/FIsgtcpOpU",cannabimimetics a human endocannabinoid anandamide also made black truffles echinacea produces endocannabinoid like molecules bind ecs receptors rodents kava kava makes yangonin kavalactone binds receptors gt gt 
2030,2022-09-08 16:21:02+00:00,en,smoking weed,smoking weed
2031,2022-09-08 16:18:11+00:00,en,You cant function without the weed lil baby? I gotta let you go.,cant function without weed lil baby gotta let go 
2032,2022-09-08 16:16:08+00:00,en,"RT @dizzydizzydazed: Hi! I’m Dizzy, and I’m crowdfunding for my medical cannabis. My doctors are unsure of how to medicate this flare, leav…",rt hi im dizzy im crowdfunding medical cannabis doctors unsure medicate flare leav
2033,2022-09-08 16:14:44+00:00,en,"why? for a bunch of reasons. for one, there's money in it – some places in CA have allocated cannabis tax dollars towards drug enforcement. 
but also...because they can! i sort of hate stories like this because the urgency comes entirely from law enforcement.",why bunch reasons one there money places ca allocated cannabis tax dollars towards drug enforcement but also because can sort hate stories like urgency comes entirely law enforcement 
2034,2022-09-08 16:14:24+00:00,en,"RT @WeinerPhD: Wow - according to police report on a new NBC special, 70-80% of marijuana sold in legal CA dispensaries is grown on illegal…",rt wow according police report new nbc special marijuana sold legal ca dispensaries grown illegal
2035,2022-09-08 16:12:16+00:00,en,Cannabis Hyperemesis  syndrome.. to you it’s an illness; to me it’s a pleasure to choke and peuk my brains out while smoking.. where I come from that’s some fire you just lit!,cannabis hyperemesis syndrome its illness its pleasure choke peuk brains smoking come thats fire lit 
2036,2022-09-08 16:10:58+00:00,en,RT @SupportAALM: 70-80% of “legal” marijuana sold in CA dispensaries is grown on illegal grow farms. These sites are often operated by cart…,rt legal marijuana sold ca dispensaries grown illegal grow farms sites often operated cart
2037,2022-09-08 16:10:19+00:00,en,"70-80% of “legal” marijuana sold in CA dispensaries is grown on illegal grow farms. These sites are often operated by cartels who force victims of human trafficking to help cultivate the marijuana.
https://t.co/T877A42yBN", legal marijuana sold ca dispensaries grown illegal grow farms sites often operated cartels force victims human trafficking help cultivate marijuana 
2038,2022-09-08 16:10:02+00:00,en,"70-80% of “legal” marijuana sold in CA dispensaries is grown on illegal grow farms. These sites are often operated by cartels who force victims of human trafficking to help cultivate the marijuana.
https://t.co/YigJuJly5x", legal marijuana sold ca dispensaries grown illegal grow farms sites often operated cartels force victims human trafficking help cultivate marijuana 
2039,2022-09-08 16:09:59+00:00,en,@Asiantric He should stop playing in US or any legal weed countries.😁, stop playing us legal weed countries 
2040,2022-09-08 16:08:43+00:00,en,"CA Cannabis Employees: We're your best bud for banking. 100% free checking (+rewards), low-cost loans for homes, wheels, and your business. And, we're the leader in #cannabisbanking. Check us out &amp; open your account at https://t.co/P4wNn2qZN8

#northbaycu #creditunion #california https://t.co/8IL7B9vF3o",ca cannabis employees we best bud banking free checking rewards low cost loans homes wheels business and we leader check us amp open account 
2041,2022-09-08 16:03:46+00:00,en,Support is available for self-identified Indigenous affiliated applicants who want to get their #cannabis licence. Get connected to experts who can help: https://t.co/GMFZ46MV63 https://t.co/jNMnj2K9Lk,support available self identified indigenous affiliated applicants want get licence get connected experts help 
2042,2022-09-08 16:00:41+00:00,en,Check out WCB Albert's newest policy on #cannabis and work-related injuries: https://t.co/qQMHpcE2e7 #WorkplaceSafety #SafetyFirst #WorkSafe #OHS #WCB https://t.co/7tcpBbArUS,check wcb albert newest policy work related injuries 
2043,2022-09-08 15:57:28+00:00,en,"California Code, Business and Professions Code - BPC § 26130 | FindLaw https://t.co/H0VtiYFHCn #cannabis",california code business professions code bpc findlaw 
2044,2022-09-08 15:54:53+00:00,en,Bro smoked some weed and fell apart https://t.co/YbdvEATybA,bro smoked weed fell apart 
2045,2022-09-08 15:54:20+00:00,en,"@_Marc_Hauser_ Absolutely, religious use of both cannabis &amp; psychedelics is especially wild. But helping shape policy &amp; expand safe access is why I went to law school/did a tax llm so I can’t imagine it any other way.", absolutely religious use cannabis amp psychedelics especially wild helping shape policy amp expand safe access went law school did tax llm cant imagine way 
2046,2022-09-08 15:51:57+00:00,en,RT @hollyanndoan: Two more federally-licensed  #cannabis companies file for creditor protection: Superette and Under The Sun. Total 34 whol…,rt two federally licensed companies file creditor protection superette sun total whol
2047,2022-09-08 15:50:06+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County remains at 3,935 acres and is 75% c…",rt woodridge court woodridge way near city weed siskiyou county remains acres c
2048,2022-09-08 15:46:24+00:00,en,"My co worker asked for help with a Spanish collection call. When I was done she opens up her bookbag and immediately I get smacked with the stench. ""For you 50 dollars for an 8th"" A bookbag full of weed in the work place is crazy.  😭😭😭 still gonna cop tho lol",co worker asked help spanish collection call done opens bookbag immediately get smacked stench for dollars bookbag full weed work place crazy still gonna cop tho lol
2049,2022-09-08 15:45:29+00:00,en,"#RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County remains at 3,935 acres and is 75% contained. @CALFIRESKU 

https://t.co/4xd73rrw9O https://t.co/lUte37EwZb", woodridge court woodridge way near city weed siskiyou county remains acres contained 
2050,2022-09-08 15:44:57+00:00,en,"#RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County remains at 3,935 acres and is 75% contained. @CALFIRESKU 

https://t.co/QGxb7pgsJS https://t.co/N2088k7DLQ", woodridge court woodridge way near city weed siskiyou county remains acres contained 
2051,2022-09-08 15:42:59+00:00,en,Anyway. Put this in Referrals. For #smoke and the weed they acted like when I was there,anyway put referrals weed acted like
2052,2022-09-08 15:42:21+00:00,en,"#MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County remains at 3,935 acres and is 75% contained. @CALFIRESKU 

https://t.co/WB3UH9PYUM https://t.co/tSGPoe5Vft #QuakeFactor", woodridge court woodridge way near city weed siskiyou county remains acres contained 
2053,2022-09-08 15:41:05+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County remains at 3,935 acres and is 75% c…",rt woodridge court woodridge way near city weed siskiyou county remains acres c
2054,2022-09-08 15:39:24+00:00,en,@whodatgrrrl @DollHouseKiera @NoNotAnnette Not at all. It says your a cannabis lawyer? I'm surprised you're surprised by this?, all says cannabis lawyer i surprised surprised this 
2055,2022-09-08 15:39:20+00:00,en,"RT @mindingottawa: More #marijuana companies fail, now 34 in two years, as legal #cannabis market collapses: ""The cannabis retail market ha…",rt companies fail two years legal market collapses the cannabis retail market ha
2056,2022-09-08 15:35:37+00:00,en,"@St3v0_24 Facts. People can’t watch football with me and my dad.. 

We can watch a game and not talk for 20 mins unless it’s quick comments about the plays going on. Plus we like to smoke weed and watch the game", facts people cant watch football dad we watch game talk mins unless its quick comments plays going on plus like smoke weed watch game
2057,2022-09-08 15:32:03+00:00,en,@dJseedyR @DollHouseKiera @NoNotAnnette Did someone say organic hand trimmed high quality cannabis? https://t.co/1AFYXaKsy8, someone say organic hand trimmed high quality cannabis 
2058,2022-09-08 15:29:57+00:00,en,how can i stop smoking weed cold turkey? i need help. i keep popping hella benzos to help with anxiety but i know that’s worse,stop smoking weed cold turkey need help keep popping hella benzos help anxiety know thats worse
2059,2022-09-08 15:28:27+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County remains at 3,935 acres and is 75% c…",rt woodridge court woodridge way near city weed siskiyou county remains acres c
2060,2022-09-08 15:26:16+00:00,en,... 56% of California cities and counties https://t.co/frRS3dJcW4, california cities counties 
2061,2022-09-08 15:22:58+00:00,en,@alexisxelliott Hey my weed smokin buddy, hey weed smokin buddy
2062,2022-09-08 15:21:00+00:00,en,"I have a weed hangover somehow.

Hair of the dog it is!",weed hangover somehow hair dog is 
2063,2022-09-08 15:19:33+00:00,en,RT @hollyanndoan: Two more federally-licensed  #cannabis companies file for creditor protection: Superette and Under The Sun. Total 34 whol…,rt two federally licensed companies file creditor protection superette sun total whol
2064,2022-09-08 15:18:31+00:00,en,"RT @shecanncannabis: Bringing wisdom, curiosity and thoughtful consideration to plant medicine. Amanda is a brilliant writer and so many of…",rt bringing wisdom curiosity thoughtful consideration plant medicine amanda brilliant writer many of
2065,2022-09-08 15:16:14+00:00,en,"Wow - according to police report on a new NBC special, 70-80% of marijuana sold in legal CA dispensaries is grown on illegal farms fueled by human trafficking.  This is a heartbreaking 3 minutes.

#marijuana #publichealth #cannabis #humantraffickingawareness #HumanTrafficking https://t.co/Txzbn6ktEr",wow according police report new nbc special marijuana sold legal ca dispensaries grown illegal farms fueled human trafficking heartbreaking minutes 
2066,2022-09-08 15:15:31+00:00,en,She said nah that weed is loud 🔥 @KiDCuDi https://t.co/YCyLZj4LHW,said nah weed loud 
2067,2022-09-08 15:14:34+00:00,en,"RT @mindingottawa: More #marijuana companies fail, now 34 in two years, as legal #cannabis market collapses: ""The cannabis retail market ha…",rt companies fail two years legal market collapses the cannabis retail market ha
2068,2022-09-08 15:13:47+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County remains at 3,935 acres and is 75% c…",rt woodridge court woodridge way near city weed siskiyou county remains acres c
2069,2022-09-08 15:12:19+00:00,en,"RT @mindingottawa: More #marijuana companies fail, now 34 in two years, as legal #cannabis market collapses: ""The cannabis retail market ha…",rt companies fail two years legal market collapses the cannabis retail market ha
2070,2022-09-08 15:11:25+00:00,en,damn I be thinking everybody smoke weed 😂,damn thinking everybody smoke weed 
2071,2022-09-08 15:11:25+00:00,en,"@BethGoo43031699 It's in their genealogy and DNA. For years we Democats looked for ways to defeat Republicans like Nixon, Ford, Reagan and each Bush. Now? We're facing a totally different political enemy and we must do our best as voters to weed them out in November.", genealogy dna years democats looked ways defeat republicans like nixon ford reagan bush now we facing totally different political enemy must best voters weed november 
2072,2022-09-08 15:09:28+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County remains at 3,935 acres and is 75% c…",rt woodridge court woodridge way near city weed siskiyou county remains acres c
2073,2022-09-08 15:06:36+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County remains at 3,935 acres and is 75% c…",rt woodridge court woodridge way near city weed siskiyou county remains acres c
2074,2022-09-08 15:06:07+00:00,en,Not this psychiatrist cracking a cannabis joke re: states that have undergone legalization. Boo 🍅,psychiatrist cracking cannabis joke re states undergone legalization boo 
2075,2022-09-08 15:05:50+00:00,en,"THE BEST PLUG IN ORLANDO 🤙(321) 578-8324 #orlandoweed #kissimmeeweed
#weedlife #kissimmeeloud
#weedlovers  #disneyweed
#orlandotrees #orlandogas #weed #idriveweed
#internationaldrweed
#universalweed
#seaworldweed #orlando420
#windermereweed #ucfweed  #ucf  #ucfplug #orlandohemp https://t.co/N3wwSbo0kG",best plug orlando 
2076,2022-09-08 15:05:39+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County remains at 3,935 acres and is 75% c…",rt woodridge court woodridge way near city weed siskiyou county remains acres c
2077,2022-09-08 15:03:41+00:00,en,Doggy pulled  out a bag of weed  but it was  full of boof,doggy pulled bag weed full boof
2078,2022-09-08 15:03:27+00:00,en,"Check out this month's #MeetTheMasters feature on the @ONCannabisStore homepage for an exclusive, in-depth interview with our own #MasterGrower , Chad Morphy!🌳🎤🌳

https://t.co/xzKX4U3us4

#ForTheGreenerGood #CannabisBlog #OntarioCannabisStore #CannabisCommunity #CannabisNews",check month feature homepage exclusive in depth interview chad morphy 
2079,2022-09-08 15:02:37+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County remains at 3,935 acres and is 75% c…",rt woodridge court woodridge way near city weed siskiyou county remains acres c
2080,2022-09-08 15:00:52+00:00,en,One of most startling part of @paigestjohn investigation is how she analyzed satellite imagery to show how extensive illegal grows are --- the key factor in failure of legalized pot in CA https://t.co/pjM5xRdW4l,one startling part investigation analyzed satellite imagery show extensive illegal grows key factor failure legalized pot ca 
2081,2022-09-08 15:00:19+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County remains at 3,935 acres and is 75% c…",rt woodridge court woodridge way near city weed siskiyou county remains acres c
2082,2022-09-08 15:00:06+00:00,en,"#MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County remains at 3,935 acres and is 75% contained. @CALFIRESKU 

https://t.co/oK7g9KbcC1 https://t.co/melFtdiKSL", woodridge court woodridge way near city weed siskiyou county remains acres contained 
2083,2022-09-08 14:59:52+00:00,en,"@kayiveyforgov I love my Guv!

@GovWhitmer accepts outstate Medical Marijuana patient cards from 38 states! List includes all the ones that start with the letter ""A"".

Yes she does. 

I need my @vp to set the people free!

Yes indeed,
#FreeTheWeed", love guv accepts outstate medical marijuana patient cards states list includes ones start letter a yes does i need set people free yes indeed 
2084,2022-09-08 14:57:40+00:00,en,RT @hollyanndoan: Two more federally-licensed  #cannabis companies file for creditor protection: Superette and Under The Sun. Total 34 whol…,rt two federally licensed companies file creditor protection superette sun total whol
2085,2022-09-08 14:57:12+00:00,en,"Budtender Mansion Party today #Calgary!  This is looking like one of the freshest cannabis events I've seen in #YYC.  

https://t.co/DO7ppKG5wQ

#yyc #yycevents #calgary #calgarybuzz",budtender mansion party today looking like one freshest cannabis events i seen 
2086,2022-09-08 14:55:58+00:00,en,"Have you used the weed killer #Roundup? If so – you may be at risk of developing cancer or suffering from other serious medical conditions. Contact a knowledgeable #PersonalInjuryLawyer from my team for assistance. 1-800-567-HURT.
https://t.co/RwpK3sS7cX https://t.co/XBQbP8mSan",used weed killer may risk developing cancer suffering serious medical conditions contact knowledgeable team assistance hurt 
2087,2022-09-08 14:49:00+00:00,en,Motherhood Sex Marijuana The Podcast certainly encourages you to #SubscribeNow on https://t.co/degKHsTPM3 👑 #StonerFam #Mmemberville Grand rising everyone! https://t.co/r5XCJKBm4C,motherhood sex marijuana podcast certainly encourages grand rising everyone 
2088,2022-09-08 14:47:11+00:00,en,"RT @MarijuanaMoment: CA gov signs cannabis &amp; child welfare bill (Newsletter: September 8, 2022)

FL ag commissioner's DOJ response on medic…",rt ca gov signs cannabis amp child welfare bill newsletter september fl ag commissioner doj response medic
2089,2022-09-08 14:45:15+00:00,en,"Flower Fest is the first ever Cannabis event with Onsite Sales and Consumption. At Flower Fest you can enjoy a beautiful day next to the beach while you shop from cannabis dispensaries, growers, retailers and cultivators.
Location: Port Hueneme, CA
https://t.co/vwwNQJTj59",flower fest first ever cannabis event onsite sales consumption flower fest enjoy beautiful day next beach shop cannabis dispensaries growers retailers cultivators location port hueneme ca 
2090,2022-09-08 14:44:42+00:00,en,S/O to the regulars that tip me in Weed lol 😂👌🏾✨🤙🏾 https://t.co/tB3KREJwEa,s o regulars tip weed lol 
2091,2022-09-08 14:44:08+00:00,en,"RT @mindingottawa: More #marijuana companies fail, now 34 in two years, as legal #cannabis market collapses: ""The cannabis retail market ha…",rt companies fail two years legal market collapses the cannabis retail market ha
2092,2022-09-08 14:43:42+00:00,en,"RT @ARCGoldCountry: Holly Hansard of Weed, CA fled her apartment when the #MillFire swept through town. She found refuge at the @RedCross s…",rt holly hansard weed ca fled apartment swept town found refuge s
2093,2022-09-08 14:43:35+00:00,en,"@mtnviewellen @CalCities @LongBeachCity @DanArriolaCA @JeffMaloney_16 @CalCities attacks massage therapists and legal cannabis dispensaries.  They conspire to undermine CA state legislation, especially pro housing legislation.  Your local control reenforces restrictive zoning.", attacks massage therapists legal cannabis dispensaries conspire undermine ca state legislation especially pro housing legislation local control reenforces restrictive zoning 
2094,2022-09-08 14:42:10+00:00,en,"It’s been a while since I’ve done a weed of the day, can anyone identify this common corn/soybean weed? https://t.co/8sWcIYNlHJ",its since ive done weed day anyone identify common corn soybean weed 
2095,2022-09-08 14:35:16+00:00,en,RT @hollyanndoan: Two more federally-licensed  #cannabis companies file for creditor protection: Superette and Under The Sun. Total 34 whol…,rt two federally licensed companies file creditor protection superette sun total whol
2096,2022-09-08 14:35:16+00:00,en,"RT @mindingottawa: More #marijuana companies fail, now 34 in two years, as legal #cannabis market collapses: ""The cannabis retail market ha…",rt companies fail two years legal market collapses the cannabis retail market ha
2097,2022-09-08 14:32:55+00:00,en,Looks like a waste of weed to me https://t.co/pHUx1iI0ux,looks like waste weed 
2098,2022-09-08 14:32:40+00:00,en,"@VernonForGA I SMOKE GOOD GUNJA WEED, THATS MY DRUG, I BELIEVE YOU AND THE SILLY MAGAS ARE ON DRUGS, METH AND CRACK😭😭😭😭😭😭😭", smoke good gunja weed thats drug believe silly magas drugs meth crack
2099,2022-09-08 14:26:55+00:00,en,@TheSweetMamasan Any weed with that?, weed that 
2100,2022-09-08 14:23:10+00:00,en,"*Driving* w/ my 15 year old 
Me: It smells like weed out here
Alyssa: Yeah
Me: It’s gotta be a skunk that’s way too strong! 
Alyssa: It’s that ZaZa 
Me: *gasp* how the hell do you know about ZaZa 😭"," driving w year old me smells like weed here
alyssa yeah
me its gotta skunk thats way strong alyssa its zaza me gasp hell know zaza "
2101,2022-09-08 14:22:13+00:00,en,"LEGAL BUT STILL DEADLY: Prop 64, CA’s 2016 landmark cannabis initiative, promised a legal market would cripple the drug’s outlaw trade, with its violence &amp; environmental wreckage. Instead, the law triggered unseen illegal cannabis farming, crime, and death https://t.co/GbLoi7d48r",legal still deadly prop cas landmark cannabis initiative promised legal market would cripple drugs outlaw trade violence amp environmental wreckage instead law triggered unseen illegal cannabis farming crime death 
2102,2022-09-08 14:22:04+00:00,en,"Biz-Reps offers proven sales process &amp; innovative outsourcing services to manufacturers &amp; businesses. USA/Canada
 #SolarGrowLights #Solar #LED #EVchargers #PowerCharge #gGroHorticulture #GrowSolarLights #GrowSolar #CannabisGrowLights 
https://t.co/HYezgTllhk https://t.co/zoFHYMoCGd",biz reps offers proven sales process amp innovative outsourcing services manufacturers amp businesses usa canada 
2103,2022-09-08 14:21:39+00:00,en,RT @hollyanndoan: Two more federally-licensed  #cannabis companies file for creditor protection: Superette and Under The Sun. Total 34 whol…,rt two federally licensed companies file creditor protection superette sun total whol
2104,2022-09-08 14:19:44+00:00,en,"The Sun can Power your #GrowLights 
#PhotonsInPhotonsOut #SolarPoweredLighting #DirectSolarPower #HorticultureLighting 
https://t.co/BnJJ8SWl5K

https://t.co/HYezgTllhk https://t.co/FtnuaUDzgM",sun power 
2105,2022-09-08 14:17:55+00:00,en,"NEW YORK WHATS UP , where the weed 🍃 at ?",new york whats weed 
2106,2022-09-08 14:17:16+00:00,en,@givenchyjames @savyb4by exactly…this is for weed and weed only…if it’s a weed song maybe but nah we dnt do that over here, exactlythis weed weed onlyif its weed song maybe nah dnt
2107,2022-09-08 14:15:46+00:00,en,"RT @CannabisCredit: Yes your HPS &amp; CMH are blinking and #YourCannabisPlantsSeeThat #Understand ?
gGro Blinks 130,000 times per second!!

An…",rt yes hps amp cmh blinking ggro blinks times per second an
2108,2022-09-08 14:15:30+00:00,en,"RT @CanadianWeedWiz: Yes your HPS &amp; CMH are blinking and #YourCannabisPlantsSeeThat #Understand ?
gGro Blinks 130,000 times per second!!

A…",rt yes hps amp cmh blinking ggro blinks times per second a
2109,2022-09-08 14:15:09+00:00,en,RT @hollyanndoan: Two more federally-licensed  #cannabis companies file for creditor protection: Superette and Under The Sun. Total 34 whol…,rt two federally licensed companies file creditor protection superette sun total whol
2110,2022-09-08 14:14:25+00:00,en,"RT @CannabisCredit: Yes your HPS &amp; CMH are blinking and #YourCannabisPlantsSeeThat #Understand ?
gGro Blinks 130,000 times per second!!

An…",rt yes hps amp cmh blinking ggro blinks times per second an
2111,2022-09-08 14:14:16+00:00,en,"RT @CanadianWeedWiz: Yes your HPS &amp; CMH are blinking and #YourCannabisPlantsSeeThat #Understand ?
gGro Blinks 130,000 times per second!!

A…",rt yes hps amp cmh blinking ggro blinks times per second a
2112,2022-09-08 14:12:41+00:00,en,RT @CannabisCredit: Ideal for greenhouse supplemental applications. #GreenHouses #agriculture #horticulture #CannabisGrowers #GrowingCannab…,rt ideal greenhouse supplemental applications 
2113,2022-09-08 14:11:02+00:00,en,"RT @LegalizedNews: CA gov signs cannabis &amp; child welfare bill (Newsletter: September 8, 2022) - Marijuana Moment https://t.co/FkpvUqQcZA",rt ca gov signs cannabis amp child welfare bill newsletter september marijuana moment 
2114,2022-09-08 14:10:03+00:00,en,Everything is better with a bag of weed,everything better bag weed
2115,2022-09-08 14:09:42+00:00,en,"RT @dandanthed: 🌱Fill my weed jar??
https://t.co/9jclQ7WpD2 https://t.co/6wl9dODMrg",rt fill weed jar 
2116,2022-09-08 14:09:00+00:00,en,"CA gov signs cannabis &amp; child welfare bill (Newsletter: September 8, 2022) - Marijuana Moment https://t.co/FkpvUqQcZA",ca gov signs cannabis amp child welfare bill newsletter september marijuana moment 
2117,2022-09-08 14:07:41+00:00,en,"@Punchmasterr @seguebythesea When I started out I thought we were finally turning corner on things like race, weed, unions, etc - instead we got reagan and forty years of going backwards- my entire life I’ve watched the retreat- its worse than a shame", started thought finally turning corner things like race weed unions etc instead got reagan forty years going backwards entire life ive watched retreat worse shame
2118,2022-09-08 14:06:56+00:00,en,@jenaglez @RepBoebert It’s not the weed. 😉, its weed 
2119,2022-09-08 14:02:21+00:00,en,"@Ragcha @JohnFetterman As we know Ca is recreational and medical marijuana use state. So, I can see them passing such a program as well as other states like Ca", know ca recreational medical marijuana use state so see passing program well states like ca
2120,2022-09-08 14:00:37+00:00,en,Two Caledon men in their late 60s are facing charges after the OPP say they dismantled an illegal cannabis butane oil production.  https://t.co/WW79IXXrWk,two caledon men late facing charges opp say dismantled illegal cannabis butane oil production 
